No,Keywords,Volume,Position,Est. Visits,Seo Difficulty,Ranking Url
1584,postgresql,12100,8,33,43,http://platzi.com/blog/que-es-postgresql/
1585,dev,4400,8,29,41,http://platzi.com/discusiones/1339-fundamentos-javascript/82998-que-es-un-dev/
1586,significado de la amistad,2900,8,26,49,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1587,perse,4400,8,25,30,http://platzi.com/discusiones/2008-html-css/117356-a-que-se-refiere-con-informacion-perse/
1588,como se dice 1 00 en inglés,2900,8,24,5,http://platzi.com/clases/2395-fechas-horas-expresiones-simples/40069-telling-the-time/
1589,dominio rango de una funcion,2400,8,20,20,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1590,dominio y rango de funciones,1900,8,16,25,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1591,compras en inglés,2400,8,16,26,http://platzi.com/blog/ea-english-shopping/
1592,dominio y rango de una funcion,1900,8,13,27,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1593,cursos de marketing digital,1600,8,13,44,http://platzi.com/escuela/marketing/
1594,ejemplos de infografías,12100,8,12,32,http://platzi.com/blog/que-es-infografia-como-hacer/
1595,renovarme,2400,8,12,31,http://platzi.com/blog/claves-renovacion/
1596,base de datos de ejemplo,1900,8,12,34,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
1597,5 palabras esdrujulas,1300,8,11,13,http://platzi.com/clases/1396-ortografia-basica/14460-palabras-esdrujulas/
1598,que es palabra grave,2900,8,11,35,http://platzi.com/cursos/ortografia-basica/palabras-llanas-o-graves/
1599,ejemplos de una infografía,12100,8,10,45,http://platzi.com/blog/que-es-infografia-como-hacer/
1600,letras en mayúsculas,2900,8,9,10,http://platzi.com/clases/1396-ortografia-basica/14438-mayusculas-y-minusculas/
1601,leyes de la gestalt,2400,8,8,28,http://platzi.com/blog/ejemplos-ley-gestalt/
1602,que es la alineación,320,8,7,5,http://platzi.com/clases/1228-fundamentos-diseno/10122-que-es-la-alineacion/
1603,como poner el símbolo en el teclado,1000,8,7,24,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1604,verbo to have,1300,8,7,13,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1605,visual studio community,1300,8,7,69,http://platzi.com/clases/2198-csharp-introduccion/36828-instalacion-de-visual-studio-community/
1606,qué es la radicación,2400,8,7,21,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1607,que es un insight,1900,8,7,40,http://platzi.com/clases/2314-terminos-marketing-digital/39325-que-es-un-insight-y-para-que-sirve/
1608,ejemplo de potencias,2400,8,7,34,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1609,diferencias entre java y javascript,210,8,6,5,http://platzi.com/blog/java-y-javascript-no-son-lo-mismo/
1610,como se escribe mi familia en inglés,210,8,6,5,http://platzi.com/blog/ea-aprende-a-describir-los-miembros-de-tu-familia-en-ingles/
1611,sosty,1000,8,6,21,http://platzi.com/blog/sosty/
1612,cuáles son las palabras llanas,210,8,6,5,http://platzi.com/clases/1396-ortografia-basica/14459-palabras-llanas-o-graves/
1613,cursos de informatica basica,210,8,6,9,http://platzi.com/cursos/programacion-basica/
1614,habilidades blandas y duras ejemplos,210,8,6,8,http://platzi.com/blog/emp-habilidades-duras/
1615,5 30 en ingles,210,8,6,5,http://platzi.com/clases/2395-fechas-horas-expresiones-simples/40069-telling-the-time/
1616,que es la diversion,320,8,6,5,http://platzi.com/clases/1783-diseno-videojuegos/25588-que-es-la-diversion/
1617,que son las palabras llanas,210,8,6,5,http://platzi.com/clases/1396-ortografia-basica/14459-palabras-llanas-o-graves/
1618,que es una funcion en matematicas,1900,8,6,35,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
1619,tres puntos de fuga,210,8,6,5,http://platzi.com/clases/1857-arte-escenarios/27150-perspectiva-a-tres-puntos-de-fuga/
1620,palabras en sílabas,210,8,6,8,http://platzi.com/clases/1396-ortografia-basica/14455-reglas-de-division-de-las-silabas/
1621,que es potencia en matemáticas,320,8,6,4,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1622,usos y fuentes,210,8,5,13,http://platzi.com/clases/1325-financiera-startups/12676-principio-financiero-usos-y-fuentes/
1623,defina cálculo,210,8,5,6,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1624,qué es una marca,1300,8,5,48,http://platzi.com/blog/que-es-una-marca/
1625,dispositivo de comunicación,480,8,5,10,http://platzi.com/clases/2225-redes/35597-conoce-los-dispositivos-de-redes-y-como-funcionan/
1626,significado de contraste,320,8,5,13,http://platzi.com/clases/1228-fundamentos-diseno/10123-que-es-el-contraste/
1627,que es la actitud,1300,8,5,47,http://platzi.com/blog/actitud/
1628,ejercicios de binomios al cuadrado,260,8,5,8,http://platzi.com/clases/1449-algebra/16056-binomio-al-cuadrado/
1629,curso de contabilidad basica,260,8,5,23,http://platzi.com/cursos/contabilidad-basica/
1630,principios de la animacion,480,8,5,7,http://platzi.com/blog/doce-principios-animacion-disney/
1631,ejercicios de binomio al cuadrado,260,8,5,5,http://platzi.com/clases/1449-algebra/16056-binomio-al-cuadrado/
1632,dibujo de contraste,210,8,5,13,http://platzi.com/clases/1228-fundamentos-diseno/10123-que-es-el-contraste/
1633,qué es antagonista,1600,8,5,32,http://platzi.com/blog/que-es-un-antagonista-en-narrativa-y-como-construir-uno/
1634,computadoras de primera generacion,320,8,5,5,http://platzi.com/blog/como-funcionaban-computadoras/
1635,que es una amistad,320,8,5,15,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1636,cubo de rubik resolver,260,8,5,16,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1637,que es alineación,480,8,5,1,http://platzi.com/clases/1228-fundamentos-diseno/10122-que-es-la-alineacion/
1638,tipos de programación,880,8,5,2,http://platzi.com/blog/lenguajes-de-programacion/
1639,qué es engagement,1600,8,5,17,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
1640,que es insight,1900,8,5,49,http://platzi.com/clases/2314-terminos-marketing-digital/39325-que-es-un-insight-y-para-que-sirve/
1641,diferencia de cuadrados formula,210,8,4,4,http://platzi.com/clases/1449-algebra/16060-diferencia-de-cuadrados-perfectos/
1642,monolítica,880,8,4,31,http://platzi.com/discusiones/1050-programacion-basica/60390-que-es-monolitica/
1643,leyes gestalt,320,8,4,14,http://platzi.com/blog/ejemplos-ley-gestalt/
1644,hoja de vida sin experiencia laboral,260,8,4,12,http://platzi.com/blog/como-hacer-cv-sin-experiencia/
1645,hierba y yerba,1000,8,4,21,http://platzi.com/discusiones/1396-ortografia-basica/81834-buenas-no-me-quedo-del-todo-claro-lo-de-yerba-y-hierba-por-el-ejemplo-que-puso-ambas-estan-bien-escritas-y-signif/
1646,qué significa puntualidad,260,8,4,13,http://platzi.com/blog/puntualidad/
1647,cuanto gana un analista de datos en colombia,260,8,4,5,http://platzi.com/blog/sueldo-data-scientist/
1648,oracion con has,260,8,4,13,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1649,plural de quiz,260,8,4,13,http://platzi.com/discusiones/3093-ingles-basico-principiantes/248746-me-quedo-la-duda-en-el-minuto-116-donde-forma-el-plural-con-la-palabra-quiz-ya-que-la-palabra-quiz-se-escribe-con-un-sola-letra-z-pero/
1650,como poner una imagen de fondo en html,260,8,4,5,http://platzi.com/tutoriales/2467-frontend-developer/25208-como-poner-una-imagen-de-fondo-en-css-y-hacer-que-no-se-repita/
1651,figura fondo gestalt,260,8,4,13,http://platzi.com/blog/ejemplos-ley-gestalt/
1652,letra latina,320,8,4,16,http://platzi.com/tutoriales/1396-ortografia-basica/6451-el-origen-de-las-letras-y-el-alfabeto-latino/
1653,tabla de numeros primos del 1 al 100,260,8,4,5,http://platzi.com/tutoriales/1393-fundamentos-matematicas/7711-encontrar-los-numeros-primos-del-1-al-100-con-la-criba-de-eratostenes/
1654,desarrollador web fullstack,260,8,4,32,http://platzi.com/clases/2008-html-css/31091-que-es-fullstack/
1655,simbolos de matematicas,1000,8,4,21,http://platzi.com/clases/2884-notacion-matematica/47324-por-que-importan-los-simbolos-matematicos/
1656,capa fisica del modelo osi,210,8,4,1,http://platzi.com/clases/2225-redes/35588-capa-fisica/
1657,10 ejemplos de palabras sobreesdrújulas,260,8,4,5,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
1658,resolver cubo de rubik,260,8,4,15,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1659,asintótico,210,8,4,3,http://platzi.com/clases/2517-complejidad-js/42448-introduccion-a-analisis-asintotico/
1660,intersección entre conjuntos,880,8,4,23,http://platzi.com/clases/2884-notacion-matematica/47333-conjuntos/
1661,curso de comprensión lectora,260,8,4,17,http://platzi.com/cursos/comprension-lectora/
1662,qué es binomio,390,8,4,13,http://platzi.com/clases/1449-algebra/16056-binomio-al-cuadrado/
1663,sentimientos que son,390,8,4,12,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
1664,topología en malla,480,8,4,13,http://platzi.com/discusiones/1277-redes/46163-cual-seria-un-ejemplo-en-la-vida-real-de-la-topologia-de-malla/
1665,como poner imagen de fondo en html,260,8,4,5,http://platzi.com/tutoriales/2467-frontend-developer/25208-como-poner-una-imagen-de-fondo-en-css-y-hacer-que-no-se-repita/
1666,que significa radicación,480,8,4,13,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1667,oraciones en voz pasiva,260,8,4,5,http://platzi.com/blog/ea-ejemplos-voz-pasiva-ingles/
1668,programa para diseñar,260,8,4,15,http://platzi.com/blog/egd-herramientas-diseno-grafico/
1669,lealtad en una amistad,210,8,4,5,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1670,que son metricos,260,8,4,17,http://platzi.com/blog/que-es-una-metrica-para-que-sirve-y-su-importancia-en-los-negocios/
1671,cual es la tecla numeral,210,8,4,8,http://platzi.com/discusiones/1773-escenarios-videojuegos/121856-alguien-sabe-cual-es-la-tecla-numeralnumpad-en-un-teclado-emulado/
1672,conjuntos de matemáticas,260,8,4,16,http://platzi.com/tutoriales/4260-python-funciones/24762-teoria-de-conjuntos-matematicas/
1673,computadoras primera generacion,390,8,4,1,http://platzi.com/blog/como-funcionaban-computadoras/
1674,ejemplos de señal,260,8,4,13,http://platzi.com/discusiones/2163-teoria-informacion/125917-ejemplos-de-senal/
1675,jwt token,320,8,4,60,http://platzi.com/blog/introduccion-json-web-tokens/
1676,you have,260,8,4,18,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1677,capa de red,390,8,4,13,http://platzi.com/clases/2225-redes/35591-capa-de-red/
1678,habilidad matematica,260,8,4,18,http://platzi.com/ruta/matematicas-habilidades/
1679,curso de comprension lectora,260,8,4,16,http://platzi.com/cursos/comprension-lectora/
1680,cómo resolver,590,8,4,8,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1681,inventores de la electricidad,210,8,4,5,http://platzi.com/clases/2329-historia-innovacion/38387-los-inventores-de-la-electricidad/
1682,sustantivos en ingles irregulares,260,8,4,5,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41134-irregular-plural-nouns/
1683,tipos de red de computadoras,260,8,4,1,http://platzi.com/clases/2225-redes/35582-clasificacion-de-las-redes-computacionales/
1684,cursos ofimatica,210,8,4,6,http://platzi.com/ruta/ofimatica/
1685,signo de entre en el teclado,260,8,4,7,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1686,que es engagement marketing,210,8,4,9,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
1687,verbo con h,260,8,4,13,http://platzi.com/clases/1396-ortografia-basica/14453-ejemplo-la-h/
1688,clases java,260,8,4,19,http://platzi.com/cursos/java/
1689,cuáles son los 14 signos de puntuación,260,8,4,5,http://platzi.com/tutoriales/1396-ortografia-basica/7611-14-ejemplos-sencillos-del-uso-de-los-signos-de-puntuacion/
1690,sass y,880,8,4,31,http://platzi.com/clases/6867-sass/61699-que-es-sass-y-comparacion-con-otros-preprocesadore/
1691,tanstack query,260,8,4,60,http://platzi.com/clases/11223-react-avanzado/72089-tanstack-query-y-custom-hook/
1692,spring tool,210,8,4,13,http://platzi.com/clases/1110-jee-2017/7208-ide-spring-tool-suite/
1693,prefijos fisica,210,8,4,5,http://platzi.com/clases/2884-notacion-matematica/47327-notacion-cientifica-y-prefijos/
1694,qué es una api rest,210,8,4,24,http://platzi.com/clases/1638-api-rest/21611-que-significa-rest-y-que-es-una-api-restful/
1695,curso dropshipping,260,8,4,39,http://platzi.com/cursos/negocio-dropshipping/
1696,que son los hábitos,590,8,3,34,http://platzi.com/clases/2356-creacion-habitos/39486-que-es-un-habito-y-para-que-sirve/
1697,tipos de propiedades,210,8,3,13,http://platzi.com/clases/3221-pensamiento-logico/50670-propiedades-y-orden-de-las-operaciones/
1698,que es innovar,1000,8,3,20,http://platzi.com/blog/que-es-innovar-y-porque-es-necesario/
1699,cuantos domingos tiene un mes,210,8,3,5,http://platzi.com/discusiones/1050-programacion-basica/26310-alguien-sabe-como-puedo-mostrar-cuantos-sabados-y-domingos-hay-en-un-mes-y-q-dias-son-x-ejem-sabado-1-domingo-2-sabado-9-domingo-10-asi/
1700,habilidades y talentos,320,8,3,13,http://platzi.com/discusiones/1634-desbloquea-creatividad/107901-cual-es-la-diferencia-de-un-talento-y-un-habilidad-y-como-saber-cual-es-un-talento-y-cual-es-una-habilidad-por-ejemplo-yo-pienso-que-el/
1701,verbo be en presente simple,170,8,3,5,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41126-simple-present-verb-to-be/
1702,shift teclado,720,8,3,23,http://platzi.com/discusiones/1925-excel/214214-no-encuentro-la-tecla-shift-en-mi-teclado-que-otra-tecla-puede-reemplazar-a-esta/
1703,lean ux,210,8,3,22,http://platzi.com/blog/metodologias-diseno-lean-ux/
1704,cuánto gana un programador de software en colombia,320,8,3,5,http://platzi.com/tutoriales/3208-programacion-basica/24348-descubre-cuanto-gana-un-programador-en-mexico-colombia-argentina-y-ee-uu-en-2023/
1705,virtual env,320,8,3,41,http://platzi.com/tutoriales/1378-python-practico/3077-crear-ambiente-virtual-con-virtualenv/
1706,curso ofimatica,210,8,3,24,http://platzi.com/ruta/ofimatica/
1707,que significa have en inglés,210,8,3,6,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1708,un emoji,260,8,3,32,http://platzi.com/blog/por-que-usamos-emojis/
1709,iconos teclado,210,8,3,19,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1710,programacion estructurada,480,8,3,18,http://platzi.com/clases/2211-historia-programacion/35074-programacion-estructurada/
1711,comilla sencilla,320,8,3,13,http://platzi.com/tutoriales/1101-php-2017/1409-diferencia-entre-comillas-simples-y-comillas-dobles-en-php/
1712,alineacion significado,590,8,3,28,http://platzi.com/clases/1228-fundamentos-diseno/10122-que-es-la-alineacion/
1713,cuántos domingos tiene un mes,210,8,3,5,http://platzi.com/discusiones/1050-programacion-basica/26310-alguien-sabe-como-puedo-mostrar-cuantos-sabados-y-domingos-hay-en-un-mes-y-q-dias-son-x-ejem-sabado-1-domingo-2-sabado-9-domingo-10-asi/
1714,páginas para programar,210,8,3,18,http://platzi.com/cursos/programacion-basica/
1715,sql like,320,8,3,6,http://platzi.com/clases/9873-db-sql/69940-filtrar-y-ordenar-datos-en-sql-like/
1716,java virtual machine,480,8,3,26,http://platzi.com/clases/2245-kotlin/36586-que-es-la-java-virtual-machine/
1717,que es un gateway,720,8,3,27,http://platzi.com/tutoriales/1277-redes-2017/9062-que-es-un-gateway/
1718,que programar,880,8,3,42,http://platzi.com/blog/lenguajes-de-programacion/
1719,qué significa amistad,1300,8,3,45,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1720,apps para hackear,320,8,3,13,http://platzi.com/blog/aplicaciones-productividad/
1721,else if js,170,8,3,32,http://platzi.com/tutoriales/3271-javascript-practico/26547-guia-completa-de-estructuras-de-control-en-javascript-if-else-if-else-y-switch/
1722,que significa amistad,1300,8,3,50,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1723,ejemplos de sobreesdrújulas,320,8,3,13,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
1724,definición de logotipo,210,8,3,7,http://platzi.com/blog/tipos-de-logos/
1725,como se calcula la utilidad neta,210,8,3,5,http://platzi.com/clases/2359-business-intelligence/38722-income-statement-simplificado-utilidad-bruta-opera/
1726,ingenieria de prompts,480,8,3,1,http://platzi.com/tutoriales/7296-prompt-engineering-chatgpt/26846-como-y-por-que-aprender-prompt-engineering/
1727,spark ar,320,8,3,23,http://platzi.com/blog/que-es-spark-ar-filtros/
1728,toefl puntaje,320,8,3,19,http://platzi.com/blog/ea-toeflpuntaje/
1729,definicion de logotipo,210,8,3,9,http://platzi.com/blog/tipos-de-logos/
1730,que es astro,1300,8,3,3,http://platzi.com/clases/6207-astro/60183-que-es-astro/
1731,un escrito,390,8,2,48,http://platzi.com/clases/1396-ortografia-basica/14474-construyendo-un-texto/
1732,ejemplo de sentimientos,390,8,2,27,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
1733,have has had,480,8,2,34,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1734,qué es área de estudio,390,8,2,5,http://platzi.com/discusiones/1749-gestion-tiempo/88710-hay-diferencia-entre-una-area-academica-y-un-area-de-estudio/
1735,simbolos de windows,390,8,2,26,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1736,minikube,390,8,2,35,http://platzi.com/blog/aprende-kubernetes-minikube/
1737,verbo tener inglés,480,8,2,13,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1738,tipos de códigos,320,8,2,13,http://platzi.com/clases/2782-escritura-avanzada/46445-que-codigos-existen/
1739,radicacion de numeros enteros,880,8,2,16,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1740,numeros primos hasta el 100,720,8,2,28,http://platzi.com/tutoriales/1393-fundamentos-matematicas/7711-encontrar-los-numeros-primos-del-1-al-100-con-la-criba-de-eratostenes/
1741,verbo tener en inglés,480,8,2,5,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1742,presente simple de be,480,8,2,5,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41126-simple-present-verb-to-be/
1743,testing tdd,210,8,2,11,http://platzi.com/blog/que-es-y-como-funciona-tdd/
1744,rubik tutorial,390,8,2,21,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1745,que es ikigai,720,8,2,7,http://platzi.com/blog/que-es-ikigai/
1746,no matter,320,8,2,18,http://platzi.com/clases/2512-condicionales-situaciones-hipoteticas/43467-no-matter/
1747,resta en binario,390,8,2,13,http://platzi.com/clases/3221-pensamiento-logico/50673-suma-y-resta-de-binarios/
1748,nivel b1 ingles,320,8,2,20,http://platzi.com/blog/ea-nivel-de-ingles-b1/
1749,tipos de datos sql,390,8,2,5,http://platzi.com/clases/9873-db-sql/69933-tipos-de-datos-en-sql/
1750,innerhtml,320,8,2,1,http://platzi.com/discusiones/1050-basico-programacion/39206-podrian-explicarme-como-funciona-el-innerhtml-funciona-como-documentwrite-o-por-que-tenemos-que-declarar-un-id/
1751,tipos de pruebas de software,320,8,2,5,http://platzi.com/blog/tipos-de-pruebas-de-software/
1752,mvc,1600,8,2,21,http://platzi.com/tutoriales/1248-pro-arquitectura/5466-que-es-el-patron-mvc/
1753,como escribir en inglés,320,8,2,6,http://platzi.com/blog/ea-aprende-como-escribir-en-ingles-correctamente-con-estos-consejos/
1754,como escribir en ingles,320,8,2,7,http://platzi.com/blog/ea-aprende-como-escribir-en-ingles-correctamente-con-estos-consejos/
1755,verbo tener ingles,480,8,2,13,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1756,cursos virtuales colombia,70,8,2,35,http://platzi.com/
1757,s en inglés,390,8,2,13,http://platzi.com/clases/2395-fechas-horas-expresiones-simples/40079-s-to-express-possession/
1758,hasn't,390,8,2,31,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/185875-it-is-correct-to-use-has-not-or-hasnt-instead-of-does-not-have-or-doesnt-have-for-instance-he-has-not-a-car-instead-of-he-does/
1759,like sql,390,8,2,2,http://platzi.com/clases/9873-db-sql/69940-filtrar-y-ordenar-datos-en-sql-like/
1760,que es hábitos,880,8,2,19,http://platzi.com/clases/2356-creacion-habitos/39486-que-es-un-habito-y-para-que-sirve/
1761,introducing myself,390,8,2,12,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41125-introducing-myself/
1762,sql tipos de datos,390,8,2,21,http://platzi.com/clases/9873-db-sql/69933-tipos-de-datos-en-sql/
1763,cientifico de datos carrera,390,8,2,23,http://platzi.com/tutoriales/4227-python-fundamentos/27118-donde-estudiar-ciencia-de-datos-en-colombia/
1764,programar en web,320,8,2,4,http://platzi.com/cursos/programacion-basica/
1765,adjetivos largos en inglés,480,8,2,5,http://platzi.com/clases/2413-cantidad-gerundios/40813-comparatives-with-longer-adjectives/
1766,que es límite,590,8,1,52,http://platzi.com/clases/2726-calculo-diferencial-ds/46053-que-es-un-limite/
1767,que es big data ejemplos,50,8,1,9,http://platzi.com/blog/big-data/
1768,que es limite,590,8,1,51,http://platzi.com/clases/2726-calculo-diferencial-ds/46053-que-es-un-limite/
1769,formacion en ia,10,8,1,39,http://platzi.com/cursos/introduccion-ai/
1770,palabras que terminan con bilidad,390,8,1,14,http://platzi.com/discusiones/1396-ortografia-basica/85192-palabras-terminadas-en-bilidad-y-la-excepcion-a-la-regla-es-movilidad/
1771,capacitacion en habilidades blandas,90,8,1,18,http://platzi.com/cursos/habilidades-blandas/
1772,características de un producto,480,8,1,5,http://platzi.com/blog/7-caracteristicas-ux/
1773,formación en habilidades blandas,20,8,1,15,http://platzi.com/cursos/habilidades-blandas/
1774,escalera en poker,720,8,1,28,http://platzi.com/discusiones/1835-programacion-estocastica/108625-una-duda-sobre-poker-es-posible-la-escalera-jqka2/
1775,todo numero elevado a la 0,480,8,1,37,http://platzi.com/discusiones/1393-fundamentos-matematicas/129182-podrian-explicarme-ustedes-con-sus-palabras-por-que-cero-elevado-a-la-cero-es-1/
1776,aws cloud practitioner,480,8,1,37,http://platzi.com/cursos/aws-practitioner-certification/
1777,numeros primos,60500,9,134,23,http://platzi.com/tutoriales/1393-fundamentos-matematicas/7711-encontrar-los-numeros-primos-del-1-al-100-con-la-criba-de-eratostenes/
1778,ejemplo infografia,18100,9,113,47,http://platzi.com/blog/que-es-infografia-como-hacer/
1779,web tokens,5400,9,83,35,http://platzi.com/blog/introduccion-json-web-tokens/
1780,padawan yoda,4400,9,81,7,http://platzi.com/blog/star-wars-yoda-lecciones/
1781,biblioteca de anuncios,27100,9,76,32,http://platzi.com/discusiones/2498-facebook-ads/189726-estoy-intentando-usar-la-biblioteca-de-anuncios-pero-no-me-salen-resultados-despues-de-teclear-la-palabra-clave-y-luego-la-tecla-enter-m/
1782,potencias,22200,9,61,46,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1783,adobe portfolio,1600,9,61,32,http://platzi.com/clases/7994-portafolio-marketing/63738-crea-tu-portafolio-con-adobe-portfolio/
1784,apis restful,1600,9,59,24,http://platzi.com/clases/1638-api-rest/21611-que-significa-rest-y-que-es-una-api-restful/
1785,i liked,1300,9,57,18,http://platzi.com/discusiones/3043-basico-elementos-casa/249680-i-have-a-question-about-the-use-of-i-liked-and-i-did-like-is-it-the-same-meaning-ul-lii-did-like-mopping-the-floorli-lii-2/
1786,símbolos matemáticos,1000,9,56,10,http://platzi.com/clases/2884-notacion-matematica/47324-por-que-importan-los-simbolos-matematicos/
1787,utilidad bruta,1600,9,55,18,http://platzi.com/clases/2359-business-intelligence/38722-income-statement-simplificado-utilidad-bruta-opera/
1788,entrevista periodística,1000,9,54,18,http://platzi.com/blog/preparar-una-entrevista-periodistica/
1789,prompt engineering,1300,9,54,56,http://platzi.com/cursos/chatgpt/
1790,circuitos electrónicos,1000,9,53,25,http://platzi.com/clases/1098-ingenieria/6550-como-funcionan-los-circuitos-electronicos/
1791,amistad significado,1300,9,53,43,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1792,potencial matematicas,1000,9,53,16,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1793,potenciacion matematica,1000,9,53,32,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1794,hábitos,6600,9,36,37,http://platzi.com/clases/2356-creacion-habitos/39486-que-es-un-habito-y-para-que-sirve/
1795,insight,12100,9,30,33,http://platzi.com/clases/2314-terminos-marketing-digital/39325-que-es-un-insight-y-para-que-sirve/
1796,punto de fuga,3600,9,25,25,http://platzi.com/discusiones/1857-arte-escenarios/170631-sigo-sin-saber-bien-que-es-el-punto-de-fuga-como-se-define-para-que-sirve/
1797,yoda,4400,9,25,41,http://platzi.com/blog/star-wars-yoda-lecciones/
1798,pycharm,4400,9,25,25,http://platzi.com/blog/pycharm/
1799,conversión de tasas de interes,2400,9,20,15,http://platzi.com/clases/3440-matematicas-financieras/54132-conversion-de-tasas-de-interes/
1800,dominios y rangos de funciones,2400,9,18,23,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1801,binomios,3600,9,17,25,http://platzi.com/clases/1449-algebra/16056-binomio-al-cuadrado/
1802,request,2900,9,15,39,http://platzi.com/discusiones/1339-fundamentos-javascript/101542-que-es-un-request-2/
1803,ejemplo de una infografía,12100,9,13,44,http://platzi.com/blog/que-es-infografia-como-hacer/
1804,feature,2400,9,11,27,http://platzi.com/discusiones/1754-diseno-interfaces-ux/16505-8a61affc-834f-492a-bba0-d77196e92781/
1805,matematicas que es una funcion,2400,9,11,46,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
1806,features,2400,9,11,32,http://platzi.com/discusiones/1754-diseno-interfaces-ux/16505-8a61affc-834f-492a-bba0-d77196e92781/
1807,ejemplo de infografía,12100,9,10,44,http://platzi.com/blog/que-es-infografia-como-hacer/
1808,ejemplo de infografia,12100,9,10,1,http://platzi.com/blog/que-es-infografia-como-hacer/
1809,ejemplos de infografia,12100,9,10,46,http://platzi.com/blog/que-es-infografia-como-hacer/
1810,qué es un hábito,2400,9,10,34,http://platzi.com/clases/2356-creacion-habitos/39486-que-es-un-habito-y-para-que-sirve/
1811,bases de datos de ejemplo,1900,9,9,33,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
1812,scope,1600,9,9,34,http://platzi.com/blog/como-funciona-el-scope-en-javascript/
1813,test de ingles,1900,9,9,28,http://platzi.com/evaluation/test-ingles/
1814,curso,12100,9,8,71,http://platzi.com/cursos/
1815,ejemplos de palabras sobreesdrújulas,1300,9,7,5,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
